Info Date,Ticker,Company,Sector,Market Cap,Shares Outstanding,Open,Close,Volume,Change (%),1 Month Return (%),3 Month Return (%),6 Month Return (%),12 Month Return (%),3 Year Return (%),5 Year Return (%)
2025-05-02,CNJ,Conico Ltd,Materials,1662411.11,237487301.0,0.007,0.007,0.0,0.0,-12.5,-30.0,-30.0,-76.67,-94.11,-85.86
2025-05-02,CR1,Constellation Resources Ltd,Materials,8510295.38,63039225.0,0.14,0.135,211885.0,-3.57,-18.68,-37.16,-18.68,-18.68,-42.4,-44.7
2025-05-02,CXZ,Connexion Mobility Ltd,Software & Services,22032440.23,816016305.0,0.025,0.027,260000.0,8.0,-10.0,-3.57,3.85,-6.9,184.21,50.0
2025-05-02,CT1,Constellation Technologies Ltd,Technology Hardware & Equipment,2212100.55,1474733703.0,0.0015,0.0015,0.0,0.0,-25.0,-25.0,-50.0,0.0,-75.0,-92.5
2025-05-02,CBL,Control Bionics Ltd,Health Care Equipment & Services,11489832.98,294611102.0,0.041,0.039,368345.0,-4.88,-22.0,-32.76,-37.1,-9.3,-87.99,-98.47
2025-05-02,CBH,Coolabah Metals Ltd,Materials,3130323.91,44718913.0,0.07,0.07,0.0,0.0,-6.67,66.67,47.89,0.56,,
2025-05-02,CEN,Contact Energy Ltd,Utilities,2293942557.5,269875595.0,8.235,8.5,1323.0,3.22,3.28,1.19,11.55,10.82,15.65,46.55
2025-05-02,CPM,Cooper Metals Ltd,Materials,3134226.0,78355650.0,0.04,0.04,95488.0,0.0,-9.09,-13.04,-16.67,-65.22,-91.21,
2025-05-02,CUS,Copper Search Ltd,Materials,2373477.34,118673867.0,0.024,0.02,15000.0,-16.67,-33.33,-33.33,-51.22,-78.72,-92.42,
2025-05-02,COY,Coppermoly Ltd,Materials,12357204.01,882657429.0,0.014,0.014,0.0,0.0,0.0,7.69,55.56,0.0,55.56,55.56
2025-05-02,CZN,Corazon Mining Ltd,Materials,2369144.51,1184572256.0,0.002,0.002,1500585.0,0.0,-20.0,0.0,-60.0,-80.0,-93.94,-96.29
2025-05-02,CR3,Core Energy Minerals Ltd,Materials,4281340.11,389212737.0,0.012,0.011,457964.0,-8.33,-21.43,-57.69,-72.5,-72.5,-94.5,-69.44
2025-05-02,CXO,Core Lithium Ltd,Materials,147868072.54,2143015544.0,0.072,0.069,4071307.0,-4.17,-8.0,-22.47,-37.27,-52.41,-95.07,72.5
2025-05-02,CRN,Coronado Global Resources Inc,Materials,293379402.75,1676453730.0,0.19,0.175,20727453.0,-7.89,-46.97,-73.48,-82.84,-84.65,-92.42,-83.41
2025-05-02,CR9,Corella Resources Ltd,Materials,2342915.23,937166090.0,0.0025,0.0025,0.0,0.0,25.0,0.0,-57.14,-82.35,-93.02,0.0
2025-05-02,CTD,Corporate Travel Management Ltd,Consumer Services,1902234698.0,146325746.0,12.82,13.0,521607.0,1.4,-7.54,-15.58,10.17,-13.56,-50.48,6.44
2025-05-02,CMO,Cosmo Metals Ltd,Materials,5476305.69,322135629.0,0.018,0.017,942120.0,-5.56,6.25,27.32,20.25,-45.89,-86.16,
2025-05-02,COS,Cosol Ltd,Software & Services,130121989.14,181988796.0,0.715,0.715,15457.0,0.0,-7.14,-23.94,-23.12,-30.24,5.15,101.41
2025-05-02,C1X,Cosmos Exploration Ltd,Materials,8794661.17,103466602.0,0.085,0.085,20158.0,0.0,-1.16,25.0,142.86,93.18,-46.88,
2025-05-02,CCR,Credit Clear Ltd,Software & Services,93422701.24,424648642.0,0.225,0.22,9425.0,-2.22,-2.22,-31.25,-25.42,-12.0,-56.0,
2025-05-02,CGO,CPT Global Ltd,Software & Services,2094868.25,41897365.0,0.05,0.05,0.0,0.0,-20.63,-13.79,-37.5,-44.44,-91.07,-47.92
2025-05-02,CUP,Count Ltd,Commercial & Professional Services,128671375.92,169304442.0,0.805,0.76,18670.0,-5.59,2.01,-5.0,8.57,40.74,27.73,-14.12
2025-05-02,CYG,Coventry Group Ltd,Capital Goods,111537371.11,119291306.0,0.895,0.935,6535.0,4.47,-3.11,-14.22,-30.22,-37.67,-36.82,76.42
2025-05-02,CI1,Credit Intelligence Ltd,Commercial & Professional Services,9684973.21,88045211.0,0.11,0.11,0.0,0.0,-18.52,-53.19,-45.0,-42.11,-82.26,-69.44
2025-05-02,CCP,Credit Corp Group Ltd,Financial Services,919583224.56,68066856.0,13.58,13.51,154053.0,-0.52,-3.57,-13.23,-21.32,-13.84,-50.94,-11.06
2025-05-02,CMG,Critical Minerals Group Ltd,Materials,9364860.96,72037392.0,0.14,0.13,1457.0,-7.14,-13.33,-21.21,-21.21,-13.33,,
2025-05-02,CRR,Critical Resources Ltd,Materials,9149774.36,2614221247.0,0.0035,0.0035,0.0,0.0,-30.0,-36.36,-56.25,-73.08,-96.5,-70.83
2025-05-02,CTE,Cryosite Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",38071459.14,48809563.0,0.78,0.78,0.0,0.0,-1.89,4.7,-15.22,-8.24,27.87,875.0
2025-05-02,CSL,CSL Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",121595348327.76,484212123.0,252.0,251.12,602670.0,-0.35,-0.18,-10.45,-10.83,-8.51,-8.12,-15.95
2025-05-02,CRI,Critica Ltd,Materials,40326729.05,2688448603.0,0.015,0.015,535628.0,0.0,-6.25,-16.67,42.86,-28.57,-73.68,15.38
2025-05-02,CMW,Cromwell Property Group,Equity Real Estate Investment Trusts (REITs),1008263679.12,2618866699.0,0.37,0.385,2573353.0,4.05,5.48,-1.28,-4.94,-2.53,-54.97,-47.62
2025-05-02,CLX,Cti Logistics Ltd,Transportation,138133911.83,80544555.0,1.715,1.715,707.0,0.0,8.2,-8.29,-9.26,24.73,67.32,203.54
2025-05-02,CPL,CSL Finance Plc,Not Applic,14333209.81,651509537.0,0.022,0.022,,0.0,,,,,,
2025-05-02,CCL,Cuscal Ltd,Financial Services,482736877.56,191562253.0,2.55,2.52,434879.0,-1.18,-3.08,-4.18,,,,
2025-05-02,CVB,Curvebeam Ai Ltd,Health Care Equipment & Services,33709454.1,321042420.0,0.097,0.105,9821.0,8.25,-8.7,-4.55,14.13,-36.1,,
2025-05-02,CUF,Cufe Ltd,Materials,6732874.33,1346574865.0,0.005,0.005,0.0,0.0,-28.57,-44.44,-37.5,-64.29,-84.85,-54.55
2025-05-02,CPO,Culpeo Minerals Ltd,Materials,2639546.68,219962223.0,0.013,0.012,943510.0,-7.69,-7.69,-42.86,-58.62,-73.33,-94.89,
2025-05-02,CUE,CUE Energy Resources Ltd,Energy,73404725.52,699092624.0,0.1,0.105,411343.0,5.0,5.0,5.0,5.0,-4.55,43.84,34.62
2025-05-02,CUL,Cullen Resources Ltd,Materials,2773607.4,693401849.0,0.004,0.004,0.0,0.0,-11.11,-33.33,-20.0,-39.05,-76.36,-48.38
2025-05-02,CYQ,CYCLIQ Group Ltd,Consumer Durables & Apparel,1151291.65,460516658.0,0.0025,0.0025,50000.0,0.0,-16.67,-50.0,-37.5,-16.67,-86.84,-82.04
2025-05-02,CVC,CVC Ltd,Financial Services,242603516.48,116636306.0,2.08,2.08,0.0,0.0,0.48,0.97,9.47,9.47,-1.89,80.87
2025-05-02,D3E,D3 Energy Ltd,Energy,5086400.38,79475006.0,0.061,0.064,68165.0,4.92,28.0,-9.86,-44.35,,,
2025-05-02,CYC,Cyclopharm Ltd,Health Care Equipment & Services,129474430.25,111136850.0,1.15,1.165,22691.0,1.3,-9.69,-47.52,-20.21,-33.43,-22.33,0.87
2025-05-02,CY5,CYGNUS Metals Ltd,Materials,68812065.35,849531671.0,0.086,0.081,844481.0,-5.81,-22.86,-37.69,-40.0,-1.22,-47.74,125.0
2025-05-02,CYP,Cynata Therapeutics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",45190873.8,225954369.0,0.195,0.2,122816.0,2.56,-2.44,-13.04,-14.89,-11.11,-46.31,-69.37
2025-05-02,CLE,Cyclone Metals Ltd,Materials,42141115.61,1080541426.0,0.038,0.039,265772.0,2.63,-17.02,-26.42,125.64,125.64,-54.87,12.82
2025-05-02,CYM,Cyprium Metals Ltd,Materials,41274532.54,2063726627.0,0.022,0.02,870651.0,-9.09,0.0,-20.0,-23.08,-47.37,-87.88,-86.67
2025-05-02,DAL,Dalaroo Metals Ltd,Materials,6472750.0,248951923.0,0.025,0.026,80631.0,4.0,36.84,30.0,4.0,44.44,-83.23,
2025-05-02,CZR,CZR Resources Ltd,Materials,60367334.98,236734647.0,0.26,0.255,144252.0,-1.92,-13.56,50.0,10.87,-7.27,-3.96,70.73
2025-05-02,DBI,Dalrymple Bay Infrastructure Ltd,Transportation,2052453301.38,495761667.0,4.1,4.14,448586.0,0.98,8.38,14.36,23.95,48.39,92.56,
2025-05-02,DTM,Dart Mining NL,Materials,3438819.57,687763914.0,0.005,0.005,6140001.0,0.0,0.0,-37.5,-61.54,-79.02,-92.43,-90.32
2025-05-02,DWG,Dataworks Group Ltd,Software & Services,17889207.7,102224044.0,0.175,0.175,0.0,0.0,9.37,-2.78,-30.0,-41.67,-88.96,-35.21
2025-05-02,DDT,Datadot Technology Ltd,Automobiles & Components,3632858.35,1210952783.0,0.004,0.003,390245.0,-25.0,-40.0,0.0,-25.0,-25.0,-66.67,-21.05
2025-05-02,DEM,De.Mem Ltd,Utilities,33683888.36,292903377.0,0.115,0.115,130.0,0.0,9.52,-17.86,-19.3,0.0,-42.5,-36.11
2025-05-02,DTR,Dateline Resources Ltd,Materials,24890117.58,2765568620.0,0.011,0.009,38989902.0,-18.18,125.0,200.0,125.0,-25.0,-93.08,-82.0
2025-05-02,DTL,Data#3 Ltd,Software & Services,1198990497.42,154908333.0,7.4,7.74,666768.0,4.59,7.05,11.21,4.88,2.11,32.99,102.09
2025-05-02,DEG,De Grey Mining Ltd,Materials,5915063112.0,2404497200.0,2.46,2.46,0.0,0.0,17.14,22.39,68.49,93.52,91.3,680.14
2025-05-02,DAI,Decidr Ai Industries Ltd,"Food, Beverage & Tobacco",73956229.22,174014657.0,0.435,0.425,819570.0,-2.3,-37.5,-53.55,-37.04,-35.61,88.89,
2025-05-02,DEL,Delorean Corporation Ltd,Utilities,35244504.48,220278153.0,0.16,0.16,207447.0,0.0,0.0,6.67,6.67,220.0,-3.03,
2025-05-02,DLI,Delta Lithium Ltd,Materials,125394813.6,716541792.0,0.17,0.175,689766.0,2.94,6.06,0.0,-32.69,-43.55,-65.13,290.43
2025-05-02,DYL,Deep Yellow Ltd,Energy,1118799393.7,972869038.0,1.125,1.15,5259755.0,2.22,17.35,-15.13,-16.67,-25.81,21.69,342.31
2025-05-02,DES,Desoto Resources Ltd,Materials,9721530.0,92586000.0,0.105,0.105,227000.0,0.0,5.0,50.0,7.14,38.16,,
2025-05-02,DRR,Deterra Royalties Ltd,Materials,1956997610.1,528918273.0,3.65,3.7,1263968.0,1.37,-0.27,-9.09,-1.86,-24.02,-23.87,
2025-05-02,DM1,Desert Metals Ltd,Materials,7961158.66,442286592.0,0.018,0.018,1939846.0,0.0,-21.74,-18.18,-40.0,-14.29,-95.07,
2025-05-02,DGH,Desane Group Holdings Ltd,Real Estate Management & Development,32727992.0,40909990.0,0.8,0.8,0.0,0.0,-4.76,-6.43,-13.04,-15.34,-32.2,-27.93
2025-05-02,DGL,DGL Group Ltd,Materials,125499114.84,285225261.0,0.43,0.44,276468.0,2.33,-6.38,-22.12,-27.27,-26.67,-88.78,
2025-05-02,DBO,Diablo Resources Ltd,Materials,1891622.24,135115874.0,0.014,0.014,0.0,0.0,-17.65,-12.5,-12.5,-22.22,-86.0,
2025-05-02,DXC,Dexus Convenience Retail REIT,Equity Real Estate Investment Trusts (REITs),409136992.11,137756563.0,2.94,2.97,950185.0,1.02,6.07,3.85,-0.67,9.19,-14.66,-8.05
2025-05-02,DVP,Develop Global Ltd,Materials,888822305.54,272644879.0,3.2,3.26,2095746.0,1.87,19.85,29.88,29.37,36.4,3.75,1031.4
2025-05-02,DXI,Dexus Industria REIT,Equity Real Estate Investment Trusts (REITs),850283361.48,317269911.0,2.61,2.68,624495.0,2.68,3.47,-1.83,0.37,-6.94,-21.18,27.12
2025-05-02,DEV,DEVEX Resources Ltd,Energy,36218635.02,441690671.0,0.082,0.082,133877.0,0.0,-12.77,-3.53,-36.92,-73.55,-81.36,-1.2
2025-05-02,DXS,Dexus,Equity Real Estate Investment Trusts (REITs),8088250649.92,1075565246.0,7.46,7.52,2816888.0,0.8,4.16,3.58,6.36,7.43,-32.68,-14.64
2025-05-02,DGR,DGR Global Ltd,Materials,5218479.89,1043695978.0,0.005,0.005,3250001.0,0.0,-16.67,-37.5,-64.29,-66.67,-93.24,-91.87
2025-05-02,DGT,Digico Infrastructure REIT,Class Pend,1570505759.68,549127888.0,2.7,2.86,3938847.0,5.93,-3.7,-36.87,,,,
2025-05-02,DRX,Diatreme Resources Ltd,Materials,100165636.82,5008281841.0,0.02,0.02,0.0,0.0,-13.04,11.11,-20.0,5.26,-16.67,150.0
2025-05-02,DMM,DMC Mining Ltd,Materials,2688300.0,46350000.0,0.058,0.058,0.0,0.0,-3.33,5.45,-29.27,-41.41,,
2025-05-02,DXB,Dimerix Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",380432893.84,559460138.0,0.75,0.68,39987280.0,-9.33,60.0,51.11,74.36,112.5,361.36,254.89
2025-05-02,DAF,Discovery Alaska Ltd,Materials,2576581.68,234234698.0,0.011,0.011,0.0,0.0,0.0,-45.0,10.0,-38.89,-68.57,-35.29
2025-05-02,DDR,Dicker Data Ltd,Technology Hardware & Equipment,1566031434.21,180626463.0,8.42,8.67,184243.0,2.97,5.22,0.81,0.46,-18.97,-34.42,24.21
2025-05-02,DUI,Diversified United Investment Ltd,Not Applic,1112535195.36,215607596.0,5.16,5.16,16878.0,0.0,0.58,-1.71,-1.34,5.09,3.2,25.85
2025-05-02,DCC,Digitalx Ltd,Software & Services,61384818.19,1203623886.0,0.054,0.051,2189956.0,-5.56,10.87,-15.0,15.4,3.86,-16.24,67.51
2025-05-02,DJW,Djerriwarrh Investments Ltd,Not Applic,781263005.49,263051517.0,2.98,2.97,72284.0,-0.34,-3.26,-4.81,-6.6,0.0,-5.71,23.75
2025-05-02,DN1,Dominion Income Trust 1,Not Applic,305850000.0,3000000.0,102.95,101.95,1994.0,-0.97,-0.15,,,,,
2025-05-02,DME,Dome Gold Mines Ltd,Materials,79285732.0,396428660.0,0.2,0.2,0.0,0.0,11.11,14.29,25.0,11.11,-9.09,5.26
2025-05-02,DOC,Doctor Care Anywhere Group Plc,Health Care Equipment & Services,31164590.91,366642246.0,0.081,0.085,235613.0,4.94,-10.53,19.72,23.19,32.81,-63.83,
2025-05-02,DHG,Domain Holdings Australia Ltd,Media & Entertainment,2703492614.84,631657153.0,4.26,4.28,3154928.0,0.47,-0.47,56.2,41.72,42.67,21.59,67.19
2025-05-02,DNA,Donaco International Ltd,Consumer Services,51886354.04,1235389382.0,0.042,0.042,775710.0,0.0,-4.55,33.33,35.48,10.53,16.67,16.67
2025-05-02,DTZ,DOTZ Nano Ltd,Technology Hardware & Equipment,42817321.5,570897620.0,0.075,0.075,1240854.0,0.0,4.17,-21.05,-21.05,-42.31,-80.26,66.67
2025-05-02,DVL,Dorsavi Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",5118665.48,731237925.0,0.007,0.007,0.0,0.0,0.0,-30.0,-41.67,-46.15,-64.45,-70.26
2025-05-02,DMP,Domino's PIZZA Enterprises Ltd,Consumer Services,2408431293.0,94448286.0,25.21,25.5,305240.0,1.15,2.45,-15.25,-23.77,-35.18,-66.14,-54.47
2025-05-02,DMG,Dragon Mountain Gold Ltd,Materials,2368029.99,394671665.0,0.006,0.006,0.0,0.0,20.0,20.0,20.0,-45.45,-70.0,-70.0
2025-05-02,DRE,Dreadnought Resources Ltd,Materials,67821635.9,4844402564.0,0.014,0.014,7756405.0,0.0,0.0,16.67,-12.5,-17.65,-68.18,180.0
2025-05-02,DOW,Downer Edi Ltd,Commercial & Professional Services,3881695864.62,671573679.0,5.74,5.78,921651.0,0.7,4.71,0.87,4.9,23.77,3.96,48.29
2025-05-02,DRO,Droneshield Ltd,Capital Goods,1101353600.34,874090159.0,1.335,1.26,11649565.0,-5.62,40.0,88.06,32.63,50.9,384.62,1100.0
2025-05-02,DSE,Dropsuite Ltd,Software & Services,412442371.6,70988360.0,5.81,5.81,209922.0,0.0,0.35,1.4,45.25,123.46,170.23,1163.04
2025-05-02,DTI,DTI Group Ltd,Technology Hardware & Equipment,3139859.9,448551414.0,0.007,0.007,0.0,0.0,-12.5,-41.67,-22.22,-61.11,-65.0,-72.39
2025-05-02,DUB,Dubber Corporation Ltd,Software & Services,107558066.31,2623367471.0,0.041,0.041,932043.0,0.0,36.67,-8.89,127.78,5.97,-94.85,-94.22
2025-05-02,DUN,Dundas Minerals Ltd,Materials,2358803.61,107218346.0,0.022,0.022,1000000.0,0.0,-15.38,-40.54,-42.11,-22.06,-86.3,
2025-05-02,DUG,DUG Technology Ltd,Software & Services,154182953.15,134657601.0,1.1,1.145,761175.0,4.09,6.02,-14.87,-37.94,-58.96,74.81,
2025-05-02,DKM,Duketon Mining Ltd,Materials,19585852.96,122411581.0,0.13,0.16,81822.0,23.08,66.67,45.45,45.45,39.13,-62.79,14.29
2025-05-02,DUR,Duratec Ltd,Capital Goods,430325681.44,252390429.0,1.72,1.705,231161.0,-0.87,0.89,11.44,4.6,68.81,326.25,
2025-05-02,DSK,Dusk Group Ltd,Consumer Discretionary Distribution & Retail,69117330.15,62267865.0,1.065,1.11,344365.0,4.23,0.0,0.0,-7.88,42.31,-56.47,
2025-05-02,D2O,Duxton Water Ltd,Utilities,243627538.35,157179057.0,1.55,1.55,137303.0,0.0,7.27,17.87,8.01,4.73,2.89,19.26
2025-05-02,DBF,Duxton Farms Ltd,"Food, Beverage & Tobacco",53916103.61,41157331.0,1.35,1.31,14149.0,-2.96,-2.6,-2.24,-3.68,-7.75,-28.42,27.18
2025-05-02,DY6,DY6 Metals Ltd,Class Pend,3932044.97,50410833.0,0.13,0.078,9246775.0,-40.0,122.86,95.0,41.82,90.24,,
2025-05-02,DXN,DXN Ltd,Software & Services,9259812.81,298703639.0,0.034,0.031,414055.0,-8.82,-20.51,-42.59,-58.67,24.0,-74.17,-77.04
2025-05-02,DDB,Dynamic Group Holdings Ltd,Capital Goods,40085298.12,143161779.0,0.28,0.28,0.0,0.0,0.0,1.82,1.82,43.59,-28.21,
2025-05-02,DYM,Dynamic Metals Ltd,Materials,16688675.26,49084339.0,0.34,0.34,36096.0,0.0,0.0,21.43,54.55,112.5,,
2025-05-02,DNL,Unknown,Materials,4305583802.52,1863889092.0,2.26,2.31,8397566.0,2.21,-10.81,-23.0,-22.74,-16.91,-40.16,-0.43
2025-05-02,APE,Eagers Automotive Ltd,Consumer Discretionary Distribution & Retail,4849213034.23,258074137.0,18.55,18.79,518583.0,1.29,22.81,45.55,71.44,55.55,40.43,304.09
2025-05-02,EM2,Eagle Mountain Mining Ltd,Materials,5675186.45,1135037289.0,0.005,0.005,76407.0,0.0,-16.67,-37.5,-86.72,-91.39,-98.19,-95.9
2025-05-02,EPY,Earlypay Ltd,Financial Services,58524954.78,272209092.0,0.215,0.215,8111.0,0.0,-6.52,-2.27,22.86,22.86,-57.0,-57.43
2025-05-02,E79,E79 Gold Mines Ltd,Materials,5702854.82,158412634.0,0.035,0.036,739405.0,2.86,-14.29,111.76,44.0,0.0,-80.54,
2025-05-02,EE1,EARTHS Energy Ltd,Materials,3179785.31,529964218.0,0.006,0.006,60000.0,0.0,-14.29,-40.0,-64.71,-53.85,-85.37,-63.84
2025-05-02,EMS,Eastern Metals Ltd,Materials,1136762.45,113676245.0,0.01,0.01,0.0,0.0,0.0,-33.33,-54.55,-70.59,-94.81,
2025-05-02,EFE,Eastern Resources Ltd,Materials,3152248.68,126089947.0,0.025,0.025,574754.0,0.0,-10.71,-7.41,-28.57,-64.29,-94.57,-10.71
2025-05-02,EBO,Ebos Group Ltd,Health Care Equipment & Services,6956523799.5,201638371.0,34.04,34.5,68205.0,1.35,-0.72,-4.64,5.34,6.88,-10.9,61.21
2025-05-02,ECH,Echelon Resources Ltd,Energy,80622301.68,223950838.0,0.37,0.36,4583.0,-2.7,-4.0,-6.49,-2.7,-14.29,-26.53,
2025-05-02,EBR,EBR Systems Inc,Health Care Equipment & Services,438153180.7,372896324.0,1.235,1.175,620776.0,-4.86,-32.47,-28.79,16.34,31.56,102.39,
2025-05-02,EPM,Eclipse Metals Ltd,Energy,14299095.14,2859819029.0,0.005,0.005,28.0,0.0,0.0,-28.57,-7.41,-44.44,-82.64,-7.41
2025-05-02,EOF,Ecofibre Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",7577478.04,378873902.0,0.018,0.02,68462.0,11.11,-4.76,-33.33,-56.52,-70.59,-95.0,-99.28
2025-05-02,EIQ,Echoiq Ltd,Software & Services,203039759.83,588521043.0,0.33,0.345,6699020.0,4.55,21.05,30.19,56.82,200.0,130.0,1280.0
2025-05-02,EGR,Ecograf Ltd,Materials,115803613.84,454131819.0,0.27,0.255,400017.0,-5.56,-28.17,180.22,214.81,59.38,-47.96,325.0
2025-05-02,ECP,ECP Emerging Growth Ltd,Not Applic,21671297.08,18365506.0,1.18,1.18,0.0,0.0,-7.45,-16.9,-20.27,-9.23,-9.92,25.53
2025-05-02,ECS,ECS Botanics Holdings Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",16848644.37,1296049567.0,0.013,0.013,800011.0,0.0,0.0,-7.14,-18.75,-38.1,-50.0,-56.67
2025-05-02,EDU,EDU Holdings Ltd,Consumer Services,21830244.16,150553408.0,0.145,0.145,1.0,0.0,-9.38,20.83,101.39,57.61,0.0,49.48
2025-05-02,EDE,Eden Innovations Ltd,Energy,4109881.05,4109881048.0,0.002,0.001,1909767.0,-50.0,-50.0,-50.0,-50.0,-50.0,-91.67,-97.22
2025-05-02,EDC,Eildon Capital Group,Financial Services,42508366.2,47231518.0,0.89,0.9,300700.0,1.12,-3.23,-2.7,-3.23,5.26,-13.46,-6.25
2025-05-02,ECF,Elanor Commercial Property Fund,Equity Real Estate Investment Trusts (REITs),242166383.38,407002325.0,0.585,0.595,557771.0,1.71,-1.65,-0.83,-0.83,-12.22,-43.66,-32.9
2025-05-02,ENN,Elanor Investors Group,Consumer Services,124805608.84,152201962.0,0.82,0.82,0.0,0.0,-11.35,-26.13,-30.51,-47.44,-60.39,-64.35
2025-05-02,ELD,Elders Ltd,"Food, Beverage & Tobacco",1219164981.45,190197345.0,6.34,6.41,609559.0,1.1,-5.74,-10.47,-23.78,-21.57,-54.41,-24.74
2025-05-02,EOS,Electro Optic Systems Holdings Ltd,Capital Goods,226718716.33,192952099.0,1.255,1.175,339770.0,-6.37,-7.11,-2.89,-16.67,-25.16,-47.07,-73.54
2025-05-02,ELT,Elementos Ltd,Materials,18418284.14,236131848.0,0.078,0.078,2.0,0.0,-8.24,20.0,-2.5,-53.79,-90.18,57.12
2025-05-02,E25,Element 25 Ltd,Materials,51437790.23,228612401.0,0.24,0.225,234772.0,-6.25,-4.26,-23.73,-22.41,-8.16,-73.37,18.42
2025-05-02,EL8,Elevate Uranium Ltd,Energy,98332032.06,385615812.0,0.28,0.255,659958.0,-8.93,4.08,-15.0,-21.54,-50.96,-59.52,292.31
2025-05-02,EXL,Elixinol Wellness Ltd,Household & Personal Products,3312302.05,220820137.0,0.02,0.015,2114816.0,-25.0,-46.43,-62.5,-53.12,-68.75,-95.15,-99.28
2025-05-02,EXR,Elixir Energy Ltd,Energy,34906981.65,1396279266.0,0.025,0.025,461243.0,0.0,8.7,-43.18,-56.14,-76.19,-84.38,-3.85
2025-05-02,ELS,Elsight Ltd,Technology Hardware & Equipment,83531957.06,181591211.0,0.45,0.46,315067.0,2.22,27.78,41.54,3.37,19.48,17.95,25.52
2025-05-02,EVO,Embark Early Education Ltd,Consumer Services,127519924.67,183481906.0,0.705,0.695,31699.0,-1.42,-3.47,-10.9,-9.74,2.96,6.92,11.38
2025-05-02,EMB,Embelton Ltd,Capital Goods,18125998.8,2157857.0,8.4,8.4,0.0,0.0,-3.45,-0.71,-0.36,-11.58,-27.59,-30.0
2025-05-02,EHL,Emeco Holdings Ltd,Capital Goods,393964815.32,518374757.0,0.75,0.76,202158.0,1.33,-9.52,-17.39,0.0,4.83,-9.52,-27.99
2025-05-02,EMR,Emerald Resources NL,Materials,2662236792.9,657342418.0,4.05,4.05,1663377.0,0.0,9.76,-6.47,-2.64,24.23,237.5,726.53
2025-05-02,EMT,Emetals Ltd,Not Applic,3400000.0,850000000.0,0.004,0.004,38.0,0.0,33.33,0.0,0.0,-20.0,-69.23,-63.64
2025-05-02,EML,EML Payments Ltd,Financial Services,368524409.7,381890580.0,0.97,0.965,359092.0,-0.52,1.58,16.97,50.78,-1.53,-39.69,-63.58
2025-05-02,ERM,Emmerson Resources Ltd,Materials,88986643.06,635618879.0,0.14,0.14,251081.0,0.0,-3.45,33.33,204.35,204.35,21.74,52.17
2025-05-02,EMP,Emperor Energy Ltd,Energy,20602622.28,710435251.0,0.027,0.029,1046396.0,7.41,0.0,-9.37,20.83,163.64,-48.21,61.11
2025-05-02,EEG,Empire Energy Group Ltd,Energy,178028063.32,1017303219.0,0.175,0.175,28096.0,0.0,-5.41,-12.5,-18.6,6.06,-45.31,-22.22
2025-05-02,EMU,EMU NL,Materials,4065629.59,193601409.0,0.021,0.021,66286.0,0.0,-25.0,-27.59,-22.22,-23.75,-93.95,-94.27
2025-05-02,EMD,Emyria Ltd,Health Care Equipment & Services,14737324.74,491244158.0,0.03,0.03,185146.0,0.0,0.0,-11.76,-6.25,-42.31,-90.09,-58.6
2025-05-02,EMV,Emvision Medical Devices Ltd,Health Care Equipment & Services,159915920.45,85516535.0,1.965,1.87,56677.0,-4.83,-3.36,3.31,-4.1,-13.02,-3.61,125.3
2025-05-02,ERL,Empire Resources Ltd,Materials,7419566.22,1483913244.0,0.005,0.005,500030.0,0.0,66.67,25.0,25.0,66.67,-39.4,-38.81
2025-05-02,ENR,Encounter Resources Ltd,Materials,92276579.02,498792319.0,0.195,0.185,186013.0,-5.13,-17.78,-28.85,-47.89,-51.95,23.33,94.75
2025-05-02,EDV,Endeavour Group Ltd,Consumer Staples Distribution & Retail,7414657270.38,1790980017.0,4.0,4.14,4632941.0,3.5,7.25,-2.13,-11.35,-19.61,-46.92,
2025-05-02,ERG,Eneco Refresh Ltd,"Food, Beverage & Tobacco",3268300.16,272358347.0,0.012,0.012,51500.0,0.0,9.09,-20.0,9.09,50.0,-66.67,-80.65
2025-05-02,ENX,Enegex Ltd,Materials,6094752.83,380922052.0,0.014,0.016,77334.0,14.29,23.08,23.08,0.0,-30.43,-74.19,167.71
2025-05-02,EAX,Energy Action Ltd,Commercial & Professional Services,14423133.17,38981441.0,0.37,0.37,0.0,0.0,-1.33,29.82,7.25,111.43,131.25,297.85
2025-05-02,EME,Energy Metals Ltd,Energy,18242448.14,209683312.0,0.084,0.087,77473.0,3.57,17.57,6.1,-17.14,0.0,-61.33,-27.5
2025-05-02,EOL,Energy One Ltd,Software & Services,396329344.95,31330383.0,12.75,12.65,27671.0,-0.78,17.67,78.17,123.89,213.9,108.68,418.71
2025-05-02,EGY,Energy Technologies Ltd,Capital Goods,12494923.59,446247271.0,0.028,0.028,9629.0,0.0,-9.68,-12.5,-6.67,-26.46,-56.3,-81.6
2025-05-02,ERA,Energy Resources of Australia Ltd,Energy,810792481.63,405396240815.0,0.002,0.002,2091797.0,0.0,-20.0,-33.33,0.0,-86.55,-91.87,-83.49
